time,x,y,z
73.22,-3.265991,-0.2033611,26.09652
73.23,-2.977697,-0.2708521,25.41706
73.24,-2.723882,-0.3506217,24.75692
73.25,-2.502279,-0.4396297,24.11561
73.26,-2.310586,-0.535566,23.49257
73.27,-2.146529,-0.636747,22.88724
73.28,-2.007918,-0.7420195,22.29908
73.29,-1.892683,-0.8506764,21.72759
73.3,-1.798904,-0.9623824,21.17233
73.31,-1.724824,-1.077111,20.63291
73.32,-1.668866,-1.195093,20.10897
73.33,-1.629635,-1.31677,19.60023
73.34,-1.60592,-1.442762,19.10647
73.35,-1.596691,-1.57384,18.62751
73.36,-1.601096,-1.710904,18.16323
73.37,-1.618455,-1.85497,17.71358
73.38,-1.648255,-2.007156,17.27857
73.39,-1.690144,-2.168681,16.85826
73.4,-1.743922,-2.340859,16.45283
73.41,-1.809539,-2.525097,16.06252
73.42,-1.887088,-2.722901,15.68769
73.43,-1.976802,-2.935879,15.32879
73.44,-2.079048,-3.165741,14.98645
73.45,-2.194329,-3.414305,14.66144
73.46,-2.323276,-3.683501,14.35471
73.47,-2.466649,-3.975369,14.06744
73.48,-2.625337,-4.292063,13.80109
73.49,-2.800352,-4.635834,13.55738
73.5,-2.992832,-5.009029,13.33843
73.51,-3.204029,-5.414058,13.14674
73.52,-3.435311,-5.85337,12.98529
73.53,-3.688146,-6.329397,12.85763
73.54,-3.964093,-6.844489,12.76793
73.55,-4.264775,-7.400818,12.72108
73.56,-4.591858,-8.000254,12.72277
73.57,-4.947003,-8.6442,12.7796
73.58,-5.331817,-9.33338,12.89914
73.59,-5.747779,-10.06757,13.08997
73.6,-6.196147,-10.84527,13.36172
73.61,-6.677839,-11.6633,13.72502
73.62,-7.193284,-12.51634,14.19139
73.63,-7.742237,-13.39639,14.77292
73.64,-8.323564,-14.29221,15.48193
73.65,-8.93499,-15.18873,16.33025
73.66,-9.572815,-16.06659,17.32837
73.67,-10.23163,-16.90175,18.4842
73.68,-10.90401,-17.66546,19.80164
73.69,-11.5803,-18.32468,21.27883
73.7,-12.24846,-18.84313,22.90627
73.71,-12.89403,-19.18303,24.66516
73.72,-13.50038,-19.30777,26.52603
73.73,-14.04917,-19.18532,28.4483
73.74,-14.52112,-18.79204,30.38096
73.75,-14.89712,-18.11663,32.26484
73.76,-15.15952,-17.16324,34.03644
73.77,-15.29357,-15.95323,35.63307
73.78,-15.28878,-14.52486,36.99859
73.79,-15.14004,-12.93072,38.08894
73.8,-14.84824,-11.23315,38.87633
73.81,-14.42033,-9.498229,39.35135
73.82,-13.86884,-7.789637,39.52264
73.83,-13.21081,-6.163193,39.41441
73.84,-12.46643,-4.663022,39.06225
73.85,-11.65753,-3.319668,38.50841
73.86,-10.80609,-2.150088,37.79711
73.87,-9.933021,-1.159104,36.97077
73.88,-9.057199,-0.341756,36.06731
73.89,-8.194874,0.3140032,35.11866
73.9,-7.359365,0.8247192,34.15026
73.91,-6.561023,1.209211,33.18136
73.92,-5.807386,1.486842,32.22567
73.93,-5.103455,1.6763,31.29236
73.94,-4.452044,1.794812,30.387
73.95,-3.854149,1.857724,29.51251
73.96,-3.309307,1.878337,28.66989
73.97,-2.815935,1.867924,27.85889
73.98,-2.37162,1.835855,27.07844
73.99,-1.97337,1.789782,26.32708
74,-1.617826,1.735856,25.60312
74.01,-1.301428,1.678939,24.90485
74.02,-1.020543,1.622817,24.23063
74.03,-0.7715695,1.570382,23.57895
74.04,-0.5510105,1.523806,22.94843
74.05,-0.3555227,1.484687,22.33786
74.06,-0.1819521,1.454172,21.74619
74.07,-0.02735283,1.433068,21.17249
74.08,0.1110045,1.421927,20.61596
74.09,0.2356329,1.421125,20.07591
74.1,0.348836,1.430921,19.55176
74.11,0.4527191,1.451506,19.04298
74.12,0.5492041,1.483047,18.54914
74.13,0.6400458,1.525717,18.06987
74.14,0.7268499,1.579725,17.60485
74.15,0.8110921,1.645337,17.15383
74.16,0.8941361,1.722891,16.71661
74.17,0.9772523,1.812816,16.29305
74.18,1.061636,1.915643,15.88306
74.19,1.148424,2.032013,15.48663
74.2,1.238713,2.162692,15.10381
74.21,1.333574,2.308574,14.73473
74.22,1.434066,2.470694,14.37962
74.23,1.541256,2.65023,14.03881
74.24,1.656226,2.848515,13.71275
74.25,1.780092,3.067042,13.40205
74.26,1.914011,3.307469,13.10746
74.27,2.059198,3.57162,12.82995
74.28,2.216934,3.861493,12.57073
74.29,2.388575,4.179253,12.33127
74.3,2.575564,4.527229,12.11337
74.31,2.779435,4.907898,11.91923
74.32,3.001816,5.323867,11.75147
74.33,3.244437,5.777834,11.61326
74.34,3.509118,6.27254,11.50838
74.35,3.79777,6.810693,11.44133
74.36,4.112372,7.394871,11.4174
74.37,4.454949,8.027378,11.44285
74.38,4.827531,8.710067,11.52496
74.39,5.232101,9.444093,11.67217
74.4,5.670519,10.22961,11.89414
74.41,6.144414,11.06538,12.20182
74.42,6.655062,11.94832,12.60745
74.43,7.203206,12.87287,13.12439
74.44,7.78885,13.83044,13.76686
74.45,8.410999,14.80861,14.5495
74.46,9.067359,15.79044,15.4866
74.47,9.753994,16.75377,16.59102
74.48,10.46496,17.67077,17.87274
74.49,11.19196,18.50782,19.33704
74.5,11.924,19.22593,20.98228
74.51,12.64724,19.78204,22.79758
74.52,13.34491,20.13125,24.7606
74.53,13.99764,20.23023,26.83587
74.54,14.58403,20.04156,28.97421
74.55,15.08161,19.53874,31.11382
74.56,15.46829,18.71107,33.18339
74.57,15.72397,17.56749,35.10728
74.58,15.83235,16.13833,36.81236
74.59,15.78259,14.47434,38.23538
74.6,15.57051,12.64255,39.32976
74.61,15.19928,10.71978,40.07018
74.62,14.67919,8.784765,40.45432
74.63,14.02685,6.910343,40.50125
74.64,13.26366,5.157285,40.24726
74.65,12.41403,3.570435,39.73995
74.66,11.50347,2.177513,39.03212
74.67,10.55692,0.9901736,38.17617
74.68,9.597364,0.006624056,37.22005
74.69,8.644936,-0.7850019,36.2047
74.7,7.716364,-1.403206,35.163
74.71,6.82483,-1.870081,34.11981
74.72,5.980086,-2.208895,33.09282
74.73,5.188759,-2.442363,32.09369
74.74,4.454755,-2.591536,31.12935
74.75,3.779713,-2.675188,30.20323
74.76,3.163452,-2.709579,29.31628
74.77,2.60438,-2.708454,28.46784
74.78,2.099867,-2.683208,27.65626
74.79,1.646551,-2.643124,26.87939
74.8,1.240599,-2.595647,26.13486
74.81,0.8779095,-2.546663,25.42036
74.82,0.5542793,-2.500759,24.7337
74.83,0.2655197,-2.461461,24.07289
74.84,0.007548159,-2.431445,23.4362
74.85,-0.2235501,-2.412717,22.82213
74.86,-0.4314823,-2.406766,22.22942
74.87,-0.6197247,-2.414696,21.65702
74.88,-0.7915138,-2.43733,21.10406
74.89,-0.9498464,-2.475303,20.56985
74.9,-1.097489,-2.529134,20.05387
74.91,-1.23699,-2.599287,19.55572
74.92,-1.370699,-2.686213,19.07514
74.93,-1.500787,-2.790399,18.61199
74.94,-1.629267,-2.912389,18.16627
74.95,-1.758016,-3.052814,17.73808
74.96,-1.888797,-3.21241,17.32768
74.97,-2.023282,-3.392029,16.93545
74.98,-2.163069,-3.592653,16.56193
74.99,-2.309707,-3.815398,16.20784
75,-2.464707,-4.061514,15.8741
75.01,-2.629564,-4.332387,15.56185
75.02,-2.805768,-4.629529,15.27249
75.03,-2.994817,-4.954565,15.00772
75.04,-3.198226,-5.309214,14.76958
75.05,-3.417531,-5.695259,14.56049
75.06,-3.654296,-6.114508,14.38334
75.07,-3.910104,-6.568735,14.24149
75.08,-4.186555,-7.059608,14.1389
75.09,-4.485244,-7.588591,14.08016
75.1,-4.807739,-8.156823,14.07058
75.11,-5.155547,-8.764953,14.1162
75.12,-5.53006,-9.412947,14.22391
75.13,-5.932492,-10.09984,14.40138
75.14,-6.363793,-10.82346,14.65714
75.15,-6.824544,-11.58005,15.00042
75.16,-7.314822,-12.36391,15.44103
75.17,-7.83404,-13.16697,15.98908
75.18,-8.380769,-13.97831,16.65455
75.19,-8.952521,-14.78378,17.44672
75.2,-9.545529,-15.56567,18.37334
75.21,-10.15452,-16.30252,19.43967
75.22,-10.77249,-16.96919,20.64719
75.23,-11.39057,-17.53741,21.9923
75.24,-11.99791,-17.97667,23.46489
75.25,-12.58176,-18.25582,25.04713
75.26,-13.12766,-18.34523,26.71254
75.27,-13.61988,-18.21946,28.42586
75.28,-14.0421,-17.86025,30.14378
75.29,-14.3783,-17.2594,31.81683
75.3,-14.61375,-16.42111,33.39239
75.31,-14.7362,-15.36316,34.81866
75.32,-14.7369,-14.1167,36.04904
75.33,-14.61149,-12.72427,37.04628
75.34,-14.36046,-11.23639,37.78576
75.35,-13.98931,-9.707139,38.25727
75.36,-13.5081,-8.189412,38.46497
75.37,-12.93076,-6.730689,38.42577
75.38,-12.27402,-5.369836,38.16647
75.39,-11.5562,-4.135297,37.72013
75.4,-10.79607,-3.044704,37.12255
75.41,-10.01179,-2.105652,36.40915
75.42,-9.220116,-1.317271,35.61262
75.43,-8.435763,-0.6721922,34.76141
75.44,-7.671128,-0.158574,33.8791
75.45,-6.936161,0.2380711,32.98425
75.46,-6.238417,0.533366,32.09086
75.47,-5.58324,0.742929,31.20893
75.48,-4.974011,0.8815829,30.3452
75.49,-4.412441,0.9628645,29.50386
75.5,-3.89886,0.9987678,28.6872
75.51,-3.432505,0.9996596,27.89613
75.52,-3.011778,0.9743106,27.13066
75.53,-2.634471,0.9300002,26.3902
75.54,-2.297957,0.872661,25.67383
75.55,-1.999358,0.8070406,24.98044
75.56,-1.735666,0.7368656,24.30889
75.57,-1.503846,0.6649983,23.65802
75.58,-1.300919,0.5935804,23.02678
75.59,-1.124013,0.5241622,22.41417
75.6,-0.9704058,0.4578143,21.81929
75.61,-0.8375526,0.3952251,21.24133
75.62,-0.7230996,0.3367822,20.67957
75.63,-0.6248922,0.2826415,20.13334
75.64,-0.5409747,0.232783,19.60207
75.65,-0.4695861,0.1870579,19.08521
75.66,-0.4091518,0.1452246,18.58228
75.67,-0.3582735,0.1069789,18.09282
75.68,-0.3157166,0.07197641,17.61643
75.69,-0.2803984,0.03984984,17.1527
75.7,-0.2513745,0.01022232,16.70127
75.71,-0.2278263,-0.0172836,16.2618
75.72,-0.2090491,-0.0430395,15.83395
75.73,-0.1944397,-0.06740724,15.4174
75.74,-0.1834865,-0.09073679,15.01185
75.75,-0.1757592,-0.1133657,14.617
75.76,-0.1709,-0.1356196,14.23258
75.77,-0.1686156,-0.1578136,13.85831
75.78,-0.1686701,-0.1802544,13.49392
75.79,-0.1708791,-0.2032428,13.13916
75.8,-0.175104,-0.2270767,12.79378
75.81,-0.1812479,-0.2520544,12.45754
75.82,-0.1892516,-0.278478,12.13021
75.83,-0.1990906,-0.3066573,11.81158
75.84,-0.2107728,-0.3369135,11.50141
75.85,-0.2243365,-0.3695833,11.19952
75.86,-0.2398495,-0.4050237,10.9057
75.87,-0.2574082,-0.4436157,10.61976
75.88,-0.2771374,-0.4857699,10.34154
75.89,-0.2991908,-0.5319312,10.07085
75.9,-0.3237516,-0.5825848,9.80756
75.91,-0.3510341,-0.6382614,9.551513
75.92,-0.3812849,-0.6995443,9.302588
75.93,-0.4147858,-0.7670761,9.060676
75.94,-0.4518559,-0.8415665,8.825689
75.95,-0.492855,-0.9238004,8.59756
75.96,-0.5381874,-1.014647,8.37625
75.97,-0.5883064,-1.115071,8.161752
75.98,-0.6437185,-1.22614,7.954094
75.99,-0.7049897,-1.349043,7.753352
76,-0.7727509,-1.485095,7.559656
76.01,-0.8477055,-1.635759,7.3732
76.02,-0.9306366,-1.802658,7.194258
76.03,-1.022416,-1.987588,7.0232
76.04,-1.124011,-2.192544,6.860515
76.05,-1.2365,-2.41973,6.706832
76.06,-1.361076,-2.671582,6.562958
76.07,-1.499065,-2.950786,6.429912
76.08,-1.651934,-3.260296,6.308974
76.09,-1.821305,-3.60335,6.201742
76.1,-2.008969,-3.983482,6.110206
76.11,-2.216896,-4.404527,6.036829
76.12,-2.447249,-4.870619,5.984652
76.13,-2.702391,-5.38617,5.957419
76.14,-2.984895,-5.955834,5.959723
76.15,-3.297539,-6.584439,5.99718
76.16,-3.643299,-7.276874,6.076629
76.17,-4.025332,-8.037926,6.206361
76.18,-4.446935,-8.872041,6.396374
76.19,-4.911484,-9.782981,6.658637
76.2,-5.422341,-10.77336,7.007364
76.21,-5.982715,-11.844,7.459247
76.22,-6.595472,-12.99314,8.033618
76.23,-7.262869,-14.21535,8.752467
76.24,-7.986201,-15.50025,9.640201
76.25,-8.765355,-16.83098,10.72303
76.26,-9.59824,-18.18253,12.02778
76.27,-10.48012,-19.52,13.57999
76.28,-11.40286,-20.7972,15.40103
76.29,-12.3541,-21.95592,17.50418
76.3,-13.31657,-22.92644,19.88979
76.31,-14.26755,-23.63011,22.53973
76.32,-15.17875,-23.98456,25.41213
76.33,-16.01687,-23.91178,28.43753
76.34,-16.74501,-23.34895,31.51819
76.35,-17.325,-22.26039,34.53217
76.36,-17.7207,-20.6483,37.3431
76.37,-17.90171,-18.55931,39.81499
76.38,-17.84714,-16.08387,41.82988
76.39,-17.54848,-13.34754,43.30431
76.4,-17.01107,-10.49533,44.20045
76.41,-16.2537,-7.672549,44.52902
76.42,-15.30648,-5.006918,44.34363
76.43,-14.20741,-2.595724,43.72848
76.44,-12.99839,-0.5000496,42.78335
76.45,-11.72144,1.254221,41.60941
76.46,-10.41552,2.67055,40.29838
76.47,-9.114518,3.773555,38.92619
76.48,-7.846026,4.600656,37.5507
76.49,-6.631148,5.19498,36.21236
76.5,-5.484811,5.60012,34.93675
76.51,-4.416497,5.856771,33.73776
76.52,-3.43113,6.000912,32.62075
76.53,-2.530001,6.063123,31.58535
76.54,-1.711628,6.068621,30.6277
76.55,-0.9725151,6.037719,29.74203
76.56,-0.3077759,5.986456,28.92182
76.57,0.2883579,5.927287,28.16056
76.58,0.8221438,5.869731,27.45218
76.59,1.300032,5.820949,26.79129
76.6,1.728445,5.78624,26.17326
76.61,2.113628,5.769449,25.59426
76.62,2.461539,5.773299,25.05121
76.63,2.777785,5.799659,24.54173
76.64,3.067585,5.849753,24.06403
76.65,3.335754,5.924326,23.61688
76.66,3.586701,6.02377,23.19953
76.67,3.82444,6.148218,22.81164
76.68,4.052605,6.297613,22.45325
76.69,4.274474,6.471755,22.12474
76.7,4.492986,6.670329,21.82681
76.71,4.710766,6.892914,21.56041
76.72,4.930144,7.138985,21.32679
76.73,5.153173,7.407894,21.12744
76.74,5.381641,7.698843,20.96409
76.75,5.617082,8.010848,20.83869
76.76,5.860779,8.342688,20.7534
76.77,6.113764,8.692849,20.71054
76.78,6.376809,9.059461,20.7126
76.79,6.650414,9.440221,20.76215
76.8,6.934789,9.832324,20.86178
76.81,7.229831,10.23238,21.01405
76.82,7.53509,10.63636,21.22136
76.83,7.849743,11.0395,21.48581
76.84,8.172558,11.4363,21.80906
76.85,8.501854,11.82047,22.19215
76.86,8.83548,12.18497,22.6353
76.87,9.170783,12.52208,23.13766
76.88,9.5046,12.82352,23.69709
76.89,9.833261,13.08064,24.30998
76.9,10.15262,13.28471,24.971
76.91,10.45809,13.42725,25.67299
76.92,10.74476,13.50044,26.40691
76.93,11.00749,13.49759,27.16187
76.94,11.24105,13.41362,27.92532
76.95,11.44033,13.24548,28.68336
76.96,11.60055,12.9926,29.42116
76.97,11.71743,12.65709,30.12362
76.98,11.78745,12.24392,30.77594
76.99,11.80804,11.7608,31.36439
77,11.77771,11.21794,31.87695
77.01,11.6962,10.62757,32.30391
77.02,11.56453,10.00332,32.63827
77.03,11.38491,9.359544,32.87604
77.04,11.16077,8.710567,33.01619
77.05,10.89649,8.070001,33.06056
77.06,10.59733,7.45016,33.01347
77.07,10.26908,6.861612,32.88128
77.08,9.917928,6.312899,32.67187
77.09,9.550172,5.81043,32.39405
77.1,9.172015,5.358511,32.05712
77.11,8.789387,4.959508,31.67037
77.12,8.407793,4.614082,31.24276
77.13,8.032206,4.321485,30.78264
77.14,7.667002,4.079868,30.29763
77.15,7.31592,3.886581,29.79449
77.16,6.982065,3.738451,29.2791
77.17,6.66793,3.632019,28.75653
77.18,6.375433,3.563742,28.23109
77.19,6.105979,3.530145,27.70638
77.2,5.860513,3.52794,27.18543
77.21,5.639591,3.554105,26.67077
77.22,5.443445,3.60594,26.16451
77.23,5.272042,3.681088,25.66846
77.24,5.125147,3.77755,25.18415
77.25,5.002374,3.893677,24.71294
77.26,4.903231,4.028154,24.25607
77.27,4.827167,4.179976,23.81468
77.28,4.773597,4.348423,23.38987
77.29,4.74194,4.533028,22.98274
77.3,4.731634,4.733545,22.59441
77.31,4.742156,4.94991,22.22605
77.32,4.773037,5.182218,21.87891
77.33,4.823866,5.430675,21.55434
77.34,4.894294,5.69557,21.2538
77.35,4.984037,5.977235,20.97888
77.36,5.092868,6.276003,20.73135
77.37,5.220613,6.592166,20.51314
77.38,5.367139,6.925927,20.32636
77.39,5.532337,7.277349,20.17332
77.4,5.716107,7.646291,20.05653
77.41,5.91833,8.032351,19.97871
77.42,6.138847,8.434785,19.94276
77.43,6.377423,8.852433,19.95174
77.44,6.633711,9.28363,20.00887
77.45,6.90721,9.726115,20.1174
77.46,7.19722,10.17693,20.28063
77.47,7.502788,10.63235,20.50171
77.48,7.822656,11.08776,20.78357
77.49,8.155202,11.53762,21.12871
77.5,8.498383,11.9754,21.53904
77.51,8.849683,12.3936,22.01557
77.52,9.206064,12.78378,22.55821
77.53,9.563933,13.13667,23.16546
77.54,9.919128,13.44242,23.83411
77.55,10.26693,13.69086,24.55898
77.56,10.60209,13.87188,25.33272
77.57,10.91893,13.97597,26.14571
77.58,11.21146,13.99475,26.98598
77.59,11.47353,13.92159,27.83946
77.6,11.69907,13.75217,28.69025
77.61,11.8823,13.48509,29.52119
77.62,12.01801,13.12215,30.31452
77.63,12.10184,12.66867,31.05274
77.64,12.13049,12.13336,31.71947
77.65,12.10198,11.52804,32.30033
77.66,12.01577,10.8671,32.78368
77.67,11.87282,10.16672,33.16122
77.68,11.67561,9.443953,33.42829
77.69,11.428,8.715848,33.58393
77.7,11.13506,7.998517,33.63061
77.71,10.80285,7.306417,33.57386
77.72,10.43811,6.651794,33.42159
77.73,10.04801,6.044355,33.18345
77.74,9.639798,5.491154,32.87015
77.75,9.220605,4.996674,32.49276
77.76,8.797184,4.563058,32.06223
77.77,8.375749,4.190437,31.58895
77.78,7.961855,3.877318,31.08246
77.79,7.560323,3.620974,30.55129
77.8,7.175211,3.417826,30.00287
77.81,6.809825,3.263775,29.44356
77.82,6.466749,3.154484,28.87868
77.83,6.14791,3.08561,28.31268
77.84,5.854644,3.052974,27.74916
77.85,5.587774,3.052682,27.19109
77.86,5.347693,3.081214,26.64084
77.87,5.13444,3.135462,26.10037
77.88,4.947778,3.212758,25.57128
77.89,4.787258,3.310869,25.0549
77.9,4.652282,3.427984,24.55238
77.91,4.542156,3.562687,24.06472
77.92,4.456136,3.713931,23.59287
77.93,4.393464,3.880996,23.13773
77.94,4.353402,4.063459,22.70018
77.95,4.335253,4.261155,22.28117
77.96,4.338383,4.474139,21.88166
77.97,4.362231,4.702654,21.50273
77.98,4.406323,4.94709,21.14554
77.99,4.470271,5.207956,20.81139
78,4.553776,5.485837,20.50172
78.01,4.656627,5.781361,20.21816
78.02,4.778692,6.095158,19.96249
78.03,4.91991,6.427818,19.73674
78.04,5.08028,6.779838,19.54314
78.05,5.25984,7.151574,19.38418
78.06,5.458648,7.543172,19.26259
78.07,5.676759,7.954501,19.18139
78.08,5.914194,8.385072,19.14383
78.09,6.170903,8.833943,19.15341
78.1,6.446726,9.29962,19.21385
78.11,6.741344,9.779946,19.32903
78.12,7.054228,10.27198,19.50289
78.13,7.384575,10.77187,19.73938
78.14,7.731244,11.27476,20.04225
78.15,8.092686,11.77465,20.41487
78.16,8.466872,12.26434,20.86002
78.17,8.851221,12.73541,21.37959
78.18,9.242536,13.1782,21.97423
78.19,9.63695,13.58196,22.64302
78.2,10.0299,13.93506,23.38305
78.21,10.41611,14.2253,24.1891
78.22,10.78965,14.4404,25.05332
78.23,11.144,14.5686,25.96501
78.24,11.47219,14.59935,26.91056
78.25,11.76701,14.52415,27.87362
78.26,12.02124,14.33725,28.8355
78.27,12.22799,14.03644,29.77574
78.28,12.38098,13.62358,30.67307
78.29,12.47494,13.10487,31.50643
78.3,12.50589,12.49084,32.25616
78.31,12.47141,11.79593,32.90508
78.32,12.37088,11.03777,33.43957
78.33,12.20551,10.23618,33.85019
78.34,11.97833,9.411931,34.13216
78.35,11.69407,8.585574,34.28528
78.36,11.3589,7.776275,34.31363
78.37,10.98013,7.000898,34.2249
78.38,10.56584,6.273355,34.02958
78.39,10.12449,5.604256,33.73999
78.4,9.664605,5.000855,33.36942
78.41,9.194416,4.46724,32.93135
78.42,8.721629,4.004702,32.43875
78.43,8.253222,3.612204,31.90366
78.44,7.795317,3.28691,31.33684
78.45,7.353119,3.024689,30.7477
78.46,6.930902,2.820586,30.14421
78.47,6.532035,2.669222,29.53299
78.48,6.159051,2.565115,28.91943
78.49,5.813722,2.50293,28.30787
78.5,5.497163,2.477657,27.70171
78.51,5.209921,2.484732,27.10363
78.52,4.952087,2.520102,26.5157
78.53,4.723379,2.580261,25.93953
78.54,4.523238,2.662249,25.37638
78.55,4.350901,2.763637,24.82726
78.56,4.20547,2.882498,24.293
78.57,4.085975,3.017365,23.7743
78.58,3.991416,3.167189,23.27182
78.59,3.920807,3.331297,22.78618
78.6,3.873211,3.509347,22.318
78.61,3.84776,3.701288,21.86796
78.62,3.843674,3.907317,21.4368
78.63,3.860282,4.127847,21.02533
78.64,3.89702,4.363468,20.63447
78.65,3.953443,4.614916,20.26529
78.66,4.029225,4.883043,19.91898
78.67,4.124156,5.168781,19.59693
78.68,4.238135,5.47311,19.30071
78.69,4.371169,5.797024,19.03211
78.7,4.523353,6.141485,18.79318
78.71,4.694866,6.507387,18.58623
78.72,4.885946,6.895493,18.41386
78.73,5.096873,7.306377,18.27901
78.74,5.327945,7.74035,18.18492
78.75,5.579442,8.197373,18.13521
78.76,5.851595,8.676953,18.13382
78.77,6.144538,9.178031,18.18503
78.78,6.458259,9.698843,18.29341
78.79,6.792541,10.23678,18.46376
78.8,7.146889,10.78822,18.701
78.81,7.520459,11.34839,19.01003
78.82,7.911965,11.91115,19.39553
78.83,8.319594,12.46894,19.8617
78.84,8.740908,13.0126,20.41193
78.85,9.172753,13.53137,21.04839
78.86,9.611173,14.01293,21.77159
78.87,10.05135,14.44359,22.57988
78.88,10.48756,14.8086,23.46894
78.89,10.91321,15.09269,24.43126
78.9,11.32086,15.28075,25.45584
78.91,11.70238,15.35871,26.52788
78.92,12.0492,15.31458,27.62892
78.93,12.35254,15.13953,28.73712
78.94,12.60381,14.82893,29.828
78.95,12.79505,14.38322,30.87549
78.96,12.91936,13.8084,31.85334
78.97,12.97135,13.11624,32.73663
78.98,12.94752,12.32377,33.5034
78.99,12.84654,11.45242,34.13599
79,12.66942,10.52673,34.62219
79.01,12.41949,9.572642,34.95577
79.02,12.10222,8.61592,35.13654
79.03,11.72495,7.680519,35.1699
79.04,11.29646,6.787334,35.06591
79.05,10.82649,5.953319,34.83816
79.06,10.32526,5.191056,34.50247
79.07,9.803019,4.508723,34.07568
79.08,9.269585,3.910418,33.57458
79.09,8.734078,3.396699,33.01508
79.1,8.204652,2.965274,32.41165
79.11,7.688361,2.611711,31.77695
79.12,7.191088,2.330131,31.12174
79.13,6.717553,2.113805,30.45491
79.14,6.271365,1.955664,29.78358
79.15,5.855118,1.848679,29.11338
79.16,5.470504,1.786156,28.4486
79.17,5.118438,1.761918,27.79247
79.18,4.799196,1.770431,27.14737
79.19,4.512529,1.806853,26.51502
79.2,4.257788,1.867053,25.89664
79.21,4.034026,1.947589,25.29309
79.22,3.840091,2.045669,24.70498
79.23,3.674702,2.159103,24.13273
79.24,3.536521,2.286244,23.57668
79.25,3.424203,2.425929,23.0371
79.26,3.336441,2.577426,22.51426
79.27,3.272004,2.740376,22.00843
79.28,3.229757,2.914746,21.51992
79.29,3.208685,3.100788,21.04911
79.3,3.207907,3.298996,20.59645
79.31,3.226681,3.510072,20.16249
79.32,3.264412,3.734898,19.74788
79.33,3.320654,3.974507,19.3534
79.34,3.395107,4.23006,18.97999
79.35,3.487616,4.50282,18.62876
79.36,3.598165,4.794127,18.30101
79.37,3.726869,5.10538,17.99826
79.38,3.873966,5.437998,17.72228
79.39,4.03981,5.793397,17.47514
79.4,4.224849,6.172942,17.25921
79.41,4.429618,6.577904,17.07722
79.42,4.654713,7.009397,16.93228
79.43,4.90077,7.468305,16.82795
79.44,5.168433,7.955187,16.76821
79.45,5.458318,8.470174,16.75753
79.46,5.770968,9.012828,16.80086
79.47,6.106801,9.58199,16.90362
79.48,6.466042,10.1756,17.07166
79.49,6.848644,10.79048,17.31116
79.5,7.254203,11.42212,17.62856
79.51,7.681849,12.06445,18.03027
79.52,8.130132,12.7096,18.52247
79.53,8.596893,13.34769,19.11072
79.54,9.079139,13.96667,19.79945
79.55,9.572906,14.55232,20.59143
79.56,10.07315,15.08827,21.48707
79.57,10.57366,15.55635,22.4837
79.58,11.06701,15.93706,23.57481
79.59,11.54461,16.21045,24.74941
79.6,11.9968,16.35718,25.99151
79.61,12.41308,16.35992,27.27995
79.62,12.78246,16.2049,28.58865
79.63,13.09394,15.88346,29.88731
79.64,13.33702,15.39349,31.14284
79.65,13.50237,14.7404,32.32108
79.66,13.58246,13.93755,33.38909
79.67,13.5721,13.00586,34.31744
79.68,13.46892,11.97263,35.08236
79.69,13.2736,10.86974,35.6674
79.7,12.98991,9.731248,36.0644
79.71,12.62454,8.590993,36.27355
79.72,12.18662,7.480233,36.30274
79.73,11.6872,6.425821,36.1662
79.74,11.13858,5.448984,35.88271
79.75,10.55359,4.564787,35.47376
79.76,9.945003,3.782222,34.96174
79.77,9.324933,3.104789,34.36848
79.78,8.70446,2.531385,33.71415
79.79,8.093321,2.05735,33.01658
79.8,7.499754,1.675514,32.29087
79.81,6.930447,1.37715,31.5494
79.82,6.390579,1.152778,30.80198
79.83,5.883924,0.9928022,30.05612
79.84,5.412999,0.8879707,29.31739
79.85,4.97923,0.8296908,28.58976
79.86,4.583127,0.8102182,27.87596
79.87,4.224465,0.8227497,27.17776
79.88,3.902434,0.8614456,26.49625
79.89,3.615795,0.9214027,25.83199
79.9,3.363001,0.9985964,25.18521
79.91,3.142311,1.089805,24.55592
79.92,2.951875,1.192524,23.94399
79.93,2.789816,1.304884,23.34924
79.94,2.654282,1.425565,22.77144
79.95,2.543497,1.553724,22.21037
79.96,2.455793,1.688924,21.66587
79.97,2.389637,1.831074,21.13777
79.98,2.343647,1.98038,20.62601
79.99,2.316606,2.137297,20.13055
80,2.307465,2.302498,19.65143
80.01,2.31535,2.476842,19.18879
80.02,2.339559,2.661347,18.74281
80.03,2.379559,2.85718,18.31381
80.04,2.434989,3.065632,17.90221
80.05,2.505648,3.288116,17.50853
80.06,2.591495,3.526152,17.13345
80.07,2.692642,3.781362,16.77781
80.08,2.80935,4.055458,16.44264
80.09,2.942021,4.350237,16.12919
80.1,3.091195,4.66757,15.83893
80.11,3.25754,5.009379,15.57366
80.12,3.441845,5.377624,15.33546
80.13,3.645013,5.774265,15.12684
80.14,3.868044,6.201225,14.95069
80.15,4.112023,6.660334,14.81042
80.16,4.378097,7.153253,14.70996
80.17,4.667452,7.681381,14.65386
80.18,4.981275,8.245734,14.64732
80.19,5.320714,8.846784,14.69625
80.2,5.686816,9.484278,14.80729
80.21,6.080463,10.157,14.98782
80.22,6.502278,10.86248,15.24593
80.23,6.952517,11.59672,15.5903
80.24,7.430942,12.35379,16.03006
80.25,7.936665,13.12544,16.57444
80.26,8.46797,13.90077,17.23242
